Sequence,dose,duration_above_250,duration_above_1000,duration_above_10000
38275,55728.25,27000s (~7.5 hours),19800s (~5.5 hours),9000s (~2.5 hours)
38276,54872.04999999999,18000s (~5 hours),16200s (~4.5 hours),9000s (~2.5 hours)
38277,64675.5,25200s (~7 hours),21600s (~6 hours),9000s (~2.5 hours)
38278,58695.7,18000s (~5 hours),16200s (~4.5 hours),12600s (~3.5 hours)
38279,54905.45,27000s (~7.5 hours),23400s (~6.5 hours),10800s (~3 hours)
38280,44787.2,16200s (~4.5 hours),14400s (~4 hours),9000s (~2.5 hours)
38281,45677.95,27000s (~7.5 hours),21600s (~6 hours),5400s (~1.5 hours)
38282,60226.9,28800s (~8 hours),27000s (~7.5 hours),9000s (~2.5 hours)
38283,50829.79999999999,19800s (~5.5 hours),18000s (~5 hours),9000s (~2.5 hours)
38284,36723.4,23400s (~6.5 hours),16200s (~4.5 hours),5400s (~1.5 hours)
38285,63718.85,27000s (~7.5 hours),25200s (~7 hours),10800s (~3 hours)
38286,43855.5,21600s (~6 hours),16200s (~4.5 hours),9000s (~2.5 hours)
38287,40972.9,25200s (~7 hours),18000s (~5 hours),5400s (~1.5 hours)
38288,55487.75,21600s (~6 hours),18000s (~5 hours),9000s (~2.5 hours)
38289,45667.25,21600s (~6 hours),18000s (~5 hours),5400s (~1.5 hours)
38290,47967.4,23400s (~6.5 hours),19800s (~5.5 hours),9000s (~2.5 hours)
38291,70614.05,21600s (~6 hours),21600s (~6 hours),10800s (~3 hours)
38292,49281.1,21600s (~6 hours),18000s (~5 hours),5400s (~1.5 hours)
38293,51396.85,23400s (~6.5 hours),18000s (~5 hours),9000s (~2.5 hours)
38294,44335,23400s (~6.5 hours),18000s (~5 hours),5400s (~1.5 hours)
38295,46330.20000000001,23400s (~6.5 hours),21600s (~6 hours),7200s (~2 hours)
38296,52224.35,23400s (~6.5 hours),21600s (~6 hours),9000s (~2.5 hours)
38297,51148.85,23400s (~6.5 hours),23400s (~6.5 hours),7200s (~2 hours)
38298,53078.45,28800s (~8 hours),23400s (~6.5 hours),7200s (~2 hours)
38299,46927.7,27000s (~7.5 hours),25200s (~7 hours),5400s (~1.5 hours)
38300,46741.35,27000s (~7.5 hours),21600s (~6 hours),7200s (~2 hours)
38301,55189.8,23400s (~6.5 hours),18000s (~5 hours),9000s (~2.5 hours)
38302,44308.75,25200s (~7 hours),19800s (~5.5 hours),5400s (~1.5 hours)
38303,54810.54999999999,27000s (~7.5 hours),19800s (~5.5 hours),9000s (~2.5 hours)
38304,40250.20000000001,19800s (~5.5 hours),18000s (~5 hours),9000s (~2.5 hours)
38305,32551.1,18000s (~5 hours),14400s (~4 hours),5400s (~1.5 hours)
38306,41518.2,23400s (~6.5 hours),16200s (~4.5 hours),3600s (~1 hours)
38307,50568.75,25200s (~7 hours),19800s (~5.5 hours),5400s (~1.5 hours)
38308,55601.85,25200s (~7 hours),19800s (~5.5 hours),7200s (~2 hours)
38309,51047.65,23400s (~6.5 hours),18000s (~5 hours),10800s (~3 hours)
38310,46844.1,27000s (~7.5 hours),25200s (~7 hours),3600s (~1 hours)
38311,41572.35,19800s (~5.5 hours),18000s (~5 hours),7200s (~2 hours)
38312,31609.3,25200s (~7 hours),18000s (~5 hours),3600s (~1 hours)
38313,44667.6,19800s (~5.5 hours),16200s (~4.5 hours),9000s (~2.5 hours)
38314,45432.15,23400s (~6.5 hours),16200s (~4.5 hours),9000s (~2.5 hours)
38315,59990.45,30600s (~8.5 hours),23400s (~6.5 hours),9000s (~2.5 hours)
38316,43298.95,25200s (~7 hours),19800s (~5.5 hours),7200s (~2 hours)
38317,41029.1,21600s (~6 hours),21600s (~6 hours),5400s (~1.5 hours)
38318,53923.5,25200s (~7 hours),23400s (~6.5 hours),9000s (~2.5 hours)
38319,36305.1,27000s (~7.5 hours),18000s (~5 hours),5400s (~1.5 hours)
38320,46424.3,27000s (~7.5 hours),21600s (~6 hours),5400s (~1.5 hours)
38321,50784.7,21600s (~6 hours),19800s (~5.5 hours),10800s (~3 hours)
38322,53014.5,21600s (~6 hours),19800s (~5.5 hours),10800s (~3 hours)
38323,46508.85,27000s (~7.5 hours),23400s (~6.5 hours),5400s (~1.5 hours)
38324,62424.85,21600s (~6 hours),19800s (~5.5 hours),10800s (~3 hours)
38325,33724.6,21600s (~6 hours),14400s (~4 hours),5400s (~1.5 hours)
38326,57788.04999999999,23400s (~6.5 hours),21600s (~6 hours),3600s (~1 hours)
38327,55420.45,21600s (~6 hours),19800s (~5.5 hours),9000s (~2.5 hours)
38328,49559.95,30600s (~8.5 hours),19800s (~5.5 hours),7200s (~2 hours)
38329,26638.45,21600s (~6 hours),14400s (~4 hours),5400s (~1.5 hours)
38330,50154.45,27000s (~7.5 hours),19800s (~5.5 hours),9000s (~2.5 hours)
38331,35892.35,21600s (~6 hours),16200s (~4.5 hours),5400s (~1.5 hours)
38332,54675.75,30600s (~8.5 hours),27000s (~7.5 hours),7200s (~2 hours)
38333,49354,27000s (~7.5 hours),19800s (~5.5 hours),5400s (~1.5 hours)
38334,42443.4,27000s (~7.5 hours),18000s (~5 hours),5400s (~1.5 hours)
38335,54583.2,23400s (~6.5 hours),19800s (~5.5 hours),12600s (~3.5 hours)
38336,43737.7,21600s (~6 hours),18000s (~5 hours),7200s (~2 hours)
38337,65586.6,19800s (~5.5 hours),19800s (~5.5 hours),10800s (~3 hours)
38338,41033.4,28800s (~8 hours),18000s (~5 hours),5400s (~1.5 hours)
38339,35839.55,25200s (~7 hours),16200s (~4.5 hours),5400s (~1.5 hours)
38340,45464.9,30600s (~8.5 hours),21600s (~6 hours),7200s (~2 hours)
38341,60292.9,23400s (~6.5 hours),19800s (~5.5 hours),9000s (~2.5 hours)
38342,47038.45,23400s (~6.5 hours),21600s (~6 hours),9000s (~2.5 hours)
38343,37116.1,23400s (~6.5 hours),19800s (~5.5 hours),5400s (~1.5 hours)
38344,46857,25200s (~7 hours),21600s (~6 hours),7200s (~2 hours)
38345,63920.2,25200s (~7 hours),21600s (~6 hours),7200s (~2 hours)
38346,51223.9,23400s (~6.5 hours),21600s (~6 hours),7200s (~2 hours)
38347,51646.7,25200s (~7 hours),16200s (~4.5 hours),9000s (~2.5 hours)
38348,38630.9,27000s (~7.5 hours),23400s (~6.5 hours),5400s (~1.5 hours)
38349,46181.2,19800s (~5.5 hours),14400s (~4 hours),10800s (~3 hours)
38350,41402.15,21600s (~6 hours),19800s (~5.5 hours),5400s (~1.5 hours)
38351,35317.85,23400s (~6.5 hours),16200s (~4.5 hours),5400s (~1.5 hours)
38352,53741.6,25200s (~7 hours),21600s (~6 hours),10800s (~3 hours)
38353,41003.4,27000s (~7.5 hours),19800s (~5.5 hours),7200s (~2 hours)
38354,38547.8,21600s (~6 hours),19800s (~5.5 hours),5400s (~1.5 hours)
38355,51959.15,23400s (~6.5 hours),21600s (~6 hours),9000s (~2.5 hours)
38356,45895.79999999999,21600s (~6 hours),16200s (~4.5 hours),7200s (~2 hours)
38357,45332.54999999999,19800s (~5.5 hours),16200s (~4.5 hours),7200s (~2 hours)
38358,52683.65,30600s (~8.5 hours),25200s (~7 hours),7200s (~2 hours)
38359,37304.15,23400s (~6.5 hours),18000s (~5 hours),7200s (~2 hours)
38360,41671.55,25200s (~7 hours),18000s (~5 hours),7200s (~2 hours)
38361,40420.2,21600s (~6 hours),16200s (~4.5 hours),3600s (~1 hours)
38362,55602.9,23400s (~6.5 hours),16200s (~4.5 hours),9000s (~2.5 hours)
38363,54789.85,27000s (~7.5 hours),25200s (~7 hours),10800s (~3 hours)
38364,62603.55,25200s (~7 hours),23400s (~6.5 hours),7200s (~2 hours)
38365,43253.8,32400s (~9 hours),27000s (~7.5 hours),5400s (~1.5 hours)
38366,45664.7,21600s (~6 hours),18000s (~5 hours),9000s (~2.5 hours)
38367,46543.29999999999,27000s (~7.5 hours),25200s (~7 hours),5400s (~1.5 hours)
38368,40391.79999999999,25200s (~7 hours),16200s (~4.5 hours),7200s (~2 hours)
38369,50306.85,25200s (~7 hours),19800s (~5.5 hours),10800s (~3 hours)
38370,60565.2,25200s (~7 hours),19800s (~5.5 hours),9000s (~2.5 hours)
38371,42772.65,23400s (~6.5 hours),21600s (~6 hours),5400s (~1.5 hours)
38372,54066.75,27000s (~7.5 hours),21600s (~6 hours),5400s (~1.5 hours)
38373,67502.15,27000s (~7.5 hours),23400s (~6.5 hours),10800s (~3 hours)
38374,66431.1,28800s (~8 hours),25200s (~7 hours),10800s (~3 hours)
38375,58916.25,21600s (~6 hours),21600s (~6 hours),9000s (~2.5 hours)
38376,43041.8,28800s (~8 hours),18000s (~5 hours),7200s (~2 hours)
38377,51554.1,25200s (~7 hours),19800s (~5.5 hours),10800s (~3 hours)
38378,39460.1,25200s (~7 hours),19800s (~5.5 hours),5400s (~1.5 hours)
38379,56686.35,23400s (~6.5 hours),19800s (~5.5 hours),7200s (~2 hours)
38380,52223.15,25200s (~7 hours),23400s (~6.5 hours),9000s (~2.5 hours)
38381,44068.29999999999,19800s (~5.5 hours),16200s (~4.5 hours),9000s (~2.5 hours)
38382,39750.3,19800s (~5.5 hours),16200s (~4.5 hours),7200s (~2 hours)
38383,39511.65,19800s (~5.5 hours),16200s (~4.5 hours),7200s (~2 hours)
38384,48570.04999999999,21600s (~6 hours),18000s (~5 hours),9000s (~2.5 hours)
38385,39508.65,27000s (~7.5 hours),14400s (~4 hours),7200s (~2 hours)
38386,65375.4,25200s (~7 hours),23400s (~6.5 hours),9000s (~2.5 hours)
38387,44559.35,21600s (~6 hours),19800s (~5.5 hours),7200s (~2 hours)
38388,50656.9,27000s (~7.5 hours),21600s (~6 hours),9000s (~2.5 hours)
38389,44783.54999999999,23400s (~6.5 hours),18000s (~5 hours),7200s (~2 hours)
38390,37799.6,23400s (~6.5 hours),12600s (~3.5 hours),7200s (~2 hours)
38391,67750.3,23400s (~6.5 hours),21600s (~6 hours),14400s (~4 hours)
38392,49946.4,25200s (~7 hours),23400s (~6.5 hours),7200s (~2 hours)
38393,56186.9,23400s (~6.5 hours),19800s (~5.5 hours),10800s (~3 hours)
38394,46351.79999999999,27000s (~7.5 hours),19800s (~5.5 hours),7200s (~2 hours)
38395,56393.95,21600s (~6 hours),19800s (~5.5 hours),10800s (~3 hours)
38396,37081.15,23400s (~6.5 hours),18000s (~5 hours),5400s (~1.5 hours)
38397,45419.3,19800s (~5.5 hours),16200s (~4.5 hours),9000s (~2.5 hours)
38398,64651.2,19800s (~5.5 hours),19800s (~5.5 hours),12600s (~3.5 hours)
38399,67267.25,28800s (~8 hours),27000s (~7.5 hours),7200s (~2 hours)
38400,43052.3,21600s (~6 hours),19800s (~5.5 hours),9000s (~2.5 hours)
38401,57361.85,21600s (~6 hours),19800s (~5.5 hours),9000s (~2.5 hours)
38402,51494.2,23400s (~6.5 hours),19800s (~5.5 hours),9000s (~2.5 hours)
38403,43416.8,25200s (~7 hours),18000s (~5 hours),7200s (~2 hours)
38404,41137.5,23400s (~6.5 hours),14400s (~4 hours),9000s (~2.5 hours)
38405,58250.6,21600s (~6 hours),19800s (~5.5 hours),9000s (~2.5 hours)
38406,55875.85,18000s (~5 hours),18000s (~5 hours),12600s (~3.5 hours)
38407,39229.8,27000s (~7.5 hours),19800s (~5.5 hours),5400s (~1.5 hours)
38408,54017.15,27000s (~7.5 hours),23400s (~6.5 hours),9000s (~2.5 hours)
38409,48816.95,19800s (~5.5 hours),18000s (~5 hours),9000s (~2.5 hours)
38410,33672.4,23400s (~6.5 hours),18000s (~5 hours),5400s (~1.5 hours)
38411,52887.25,25200s (~7 hours),23400s (~6.5 hours),9000s (~2.5 hours)
38412,31146.05,25200s (~7 hours),18000s (~5 hours),3600s (~1 hours)
38413,39943.85,21600s (~6 hours),19800s (~5.5 hours),5400s (~1.5 hours)
38414,32326.7,18000s (~5 hours),16200s (~4.5 hours),5400s (~1.5 hours)
38415,47194.55,21600s (~6 hours),19800s (~5.5 hours),7200s (~2 hours)
38416,65927.15,27000s (~7.5 hours),27000s (~7.5 hours),10800s (~3 hours)
38417,56044.79999999999,21600s (~6 hours),21600s (~6 hours),9000s (~2.5 hours)
38418,56638.79999999999,27000s (~7.5 hours),21600s (~6 hours),7200s (~2 hours)
38419,53286.75,18000s (~5 hours),14400s (~4 hours),10800s (~3 hours)
38420,46171.65,28800s (~8 hours),25200s (~7 hours),5400s (~1.5 hours)
38421,57844.5,21600s (~6 hours),14400s (~4 hours),10800s (~3 hours)
38422,50469.79999999999,28800s (~8 hours),19800s (~5.5 hours),5400s (~1.5 hours)
38423,73598.7,28800s (~8 hours),25200s (~7 hours),9000s (~2.5 hours)
38424,47840.55,19800s (~5.5 hours),18000s (~5 hours),9000s (~2.5 hours)
38425,28511.15,19800s (~5.5 hours),14400s (~4 hours),5400s (~1.5 hours)
38426,43654.1,21600s (~6 hours),19800s (~5.5 hours),9000s (~2.5 hours)
38427,42734.95,25200s (~7 hours),21600s (~6 hours),5400s (~1.5 hours)
38428,39808.15,28800s (~8 hours),23400s (~6.5 hours),5400s (~1.5 hours)
38429,55382.05,25200s (~7 hours),19800s (~5.5 hours),9000s (~2.5 hours)
38430,42423.25,27000s (~7.5 hours),19800s (~5.5 hours),7200s (~2 hours)
38431,41948.4,18000s (~5 hours),14400s (~4 hours),7200s (~2 hours)
38432,52275.45,25200s (~7 hours),25200s (~7 hours),7200s (~2 hours)
38433,57215.95,30600s (~8.5 hours),25200s (~7 hours),5400s (~1.5 hours)
38434,54998.54999999999,19800s (~5.5 hours),16200s (~4.5 hours),12600s (~3.5 hours)
38435,56344,27000s (~7.5 hours),25200s (~7 hours),9000s (~2.5 hours)
38436,38630.05,25200s (~7 hours),21600s (~6 hours),5400s (~1.5 hours)
38437,40029.45,23400s (~6.5 hours),16200s (~4.5 hours),7200s (~2 hours)
38438,44406.05,23400s (~6.5 hours),19800s (~5.5 hours),5400s (~1.5 hours)
38439,45700.45,23400s (~6.5 hours),19800s (~5.5 hours),7200s (~2 hours)
38440,33389.3,21600s (~6 hours),18000s (~5 hours),5400s (~1.5 hours)
38441,40314.15,25200s (~7 hours),18000s (~5 hours),5400s (~1.5 hours)
38442,75922.59999999998,25200s (~7 hours),23400s (~6.5 hours),10800s (~3 hours)
38443,31554.55,23400s (~6.5 hours),19800s (~5.5 hours),1800s (~30 minutes)
38444,58793.6,23400s (~6.5 hours),14400s (~4 hours),10800s (~3 hours)
38445,43084.25,25200s (~7 hours),21600s (~6 hours),5400s (~1.5 hours)
38446,41364.25,23400s (~6.5 hours),18000s (~5 hours),5400s (~1.5 hours)
38447,62697,28800s (~8 hours),27000s (~7.5 hours),9000s (~2.5 hours)
38448,46659.1,21600s (~6 hours),18000s (~5 hours),7200s (~2 hours)
38449,37637.7,21600s (~6 hours),19800s (~5.5 hours),5400s (~1.5 hours)
38450,30222.449999999997,21600s (~6 hours),14400s (~4 hours),5400s (~1.5 hours)
38451,45539.2,18000s (~5 hours),16200s (~4.5 hours),10800s (~3 hours)
38452,63495.6,23400s (~6.5 hours),21600s (~6 hours),10800s (~3 hours)
38453,38915.95,25200s (~7 hours),23400s (~6.5 hours),3600s (~1 hours)
38454,63055.6,25200s (~7 hours),19800s (~5.5 hours),9000s (~2.5 hours)
38455,53251.2,25200s (~7 hours),21600s (~6 hours),10800s (~3 hours)
38456,41596.15,25200s (~7 hours),19800s (~5.5 hours),7200s (~2 hours)
38457,68808.4,23400s (~6.5 hours),23400s (~6.5 hours),7200s (~2 hours)
38458,42039.85,23400s (~6.5 hours),19800s (~5.5 hours),7200s (~2 hours)
38459,55698.05,19800s (~5.5 hours),19800s (~5.5 hours),7200s (~2 hours)
38460,56252.55,28800s (~8 hours),27000s (~7.5 hours),5400s (~1.5 hours)
38461,32640,25200s (~7 hours),18000s (~5 hours),1800s (~30 minutes)
38462,68168.85,23400s (~6.5 hours),21600s (~6 hours),10800s (~3 hours)
38463,66842.85,25200s (~7 hours),23400s (~6.5 hours),9000s (~2.5 hours)
38464,40965.4,27000s (~7.5 hours),18000s (~5 hours),7200s (~2 hours)
38465,46977.3,25200s (~7 hours),18000s (~5 hours),9000s (~2.5 hours)
38466,40965.35,21600s (~6 hours),18000s (~5 hours),9000s (~2.5 hours)
38467,43012.05,21600s (~6 hours),18000s (~5 hours),7200s (~2 hours)
38468,61217.29999999999,25200s (~7 hours),21600s (~6 hours),7200s (~2 hours)
38469,40183.5,25200s (~7 hours),19800s (~5.5 hours),3600s (~1 hours)
38470,39110.85,23400s (~6.5 hours),18000s (~5 hours),5400s (~1.5 hours)
38471,58956,21600s (~6 hours),19800s (~5.5 hours),7200s (~2 hours)
38472,38718.55,21600s (~6 hours),18000s (~5 hours),5400s (~1.5 hours)
38473,46043.6,27000s (~7.5 hours),21600s (~6 hours),5400s (~1.5 hours)
38474,38826.35,19800s (~5.5 hours),12600s (~3.5 hours),9000s (~2.5 hours)
38475,39427.7,25200s (~7 hours),18000s (~5 hours),5400s (~1.5 hours)
38476,51468.75,27000s (~7.5 hours),23400s (~6.5 hours),9000s (~2.5 hours)
38477,49300.95,23400s (~6.5 hours),19800s (~5.5 hours),7200s (~2 hours)
38478,45890.5,25200s (~7 hours),21600s (~6 hours),9000s (~2.5 hours)
38479,32520.25,25200s (~7 hours),19800s (~5.5 hours),3600s (~1 hours)
38480,38051.2,21600s (~6 hours),18000s (~5 hours),5400s (~1.5 hours)
38481,45327.25,27000s (~7.5 hours),23400s (~6.5 hours),7200s (~2 hours)
38482,55743.75,27000s (~7.5 hours),23400s (~6.5 hours),9000s (~2.5 hours)
38483,42936,25200s (~7 hours),18000s (~5 hours),9000s (~2.5 hours)
38484,52562.8,19800s (~5.5 hours),18000s (~5 hours),12600s (~3.5 hours)
38485,50641.3,25200s (~7 hours),19800s (~5.5 hours),7200s (~2 hours)
38486,51271.85,23400s (~6.5 hours),23400s (~6.5 hours),7200s (~2 hours)
38487,33366.1,27000s (~7.5 hours),18000s (~5 hours),3600s (~1 hours)
38488,38731.45,27000s (~7.5 hours),18000s (~5 hours),5400s (~1.5 hours)
38489,38134.6,19800s (~5.5 hours),18000s (~5 hours),5400s (~1.5 hours)
38490,45789.85,25200s (~7 hours),23400s (~6.5 hours),7200s (~2 hours)
38491,32178.1,19800s (~5.5 hours),16200s (~4.5 hours),3600s (~1 hours)
38492,49705.6,19800s (~5.5 hours),18000s (~5 hours),5400s (~1.5 hours)
38493,28920.7,25200s (~7 hours),19800s (~5.5 hours),1800s (~30 minutes)
38494,49191.79999999999,27000s (~7.5 hours),21600s (~6 hours),5400s (~1.5 hours)
38495,47819.85,23400s (~6.5 hours),19800s (~5.5 hours),7200s (~2 hours)
38496,55000.65,21600s (~6 hours),18000s (~5 hours),9000s (~2.5 hours)
38497,40509.1,28800s (~8 hours),19800s (~5.5 hours),3600s (~1 hours)
38498,49854.5,30600s (~8.5 hours),25200s (~7 hours),7200s (~2 hours)
38499,49718.15,25200s (~7 hours),23400s (~6.5 hours),5400s (~1.5 hours)
38500,44524.45,25200s (~7 hours),19800s (~5.5 hours),7200s (~2 hours)
38501,57851.95,25200s (~7 hours),21600s (~6 hours),9000s (~2.5 hours)
38502,79513.25,25200s (~7 hours),25200s (~7 hours),9000s (~2.5 hours)
38503,47409.3,18000s (~5 hours),12600s (~3.5 hours),9000s (~2.5 hours)
38504,55347.75,27000s (~7.5 hours),19800s (~5.5 hours),9000s (~2.5 hours)
38505,47719.3,21600s (~6 hours),18000s (~5 hours),9000s (~2.5 hours)
38506,41848.5,28800s (~8 hours),25200s (~7 hours),5400s (~1.5 hours)
38507,59521.15,23400s (~6.5 hours),23400s (~6.5 hours),9000s (~2.5 hours)
38508,45197.3,23400s (~6.5 hours),18000s (~5 hours),7200s (~2 hours)
38509,44236.75,23400s (~6.5 hours),18000s (~5 hours),9000s (~2.5 hours)
38510,57723.7,21600s (~6 hours),18000s (~5 hours),10800s (~3 hours)
38511,48179.2,27000s (~7.5 hours),21600s (~6 hours),5400s (~1.5 hours)
38512,38052.4,21600s (~6 hours),18000s (~5 hours),5400s (~1.5 hours)
38513,41544.8,25200s (~7 hours),18000s (~5 hours),7200s (~2 hours)
38514,48147.1,21600s (~6 hours),18000s (~5 hours),9000s (~2.5 hours)
38515,42753.65,23400s (~6.5 hours),18000s (~5 hours),5400s (~1.5 hours)
38516,84349.84999999998,28800s (~8 hours),23400s (~6.5 hours),14400s (~4 hours)
38517,74315.4,23400s (~6.5 hours),23400s (~6.5 hours),7200s (~2 hours)
38518,46251.45,21600s (~6 hours),18000s (~5 hours),9000s (~2.5 hours)
38519,54968.45,21600s (~6 hours),16200s (~4.5 hours),9000s (~2.5 hours)
38520,47395.9,23400s (~6.5 hours),16200s (~4.5 hours),10800s (~3 hours)
38521,57399,28800s (~8 hours),25200s (~7 hours),9000s (~2.5 hours)
38522,63919.45,23400s (~6.5 hours),21600s (~6 hours),9000s (~2.5 hours)
38523,69045,25200s (~7 hours),23400s (~6.5 hours),10800s (~3 hours)
38524,49046.45,27000s (~7.5 hours),23400s (~6.5 hours),7200s (~2 hours)
38525,56519.15,25200s (~7 hours),23400s (~6.5 hours),9000s (~2.5 hours)
38526,33617.95,25200s (~7 hours),16200s (~4.5 hours),3600s (~1 hours)
38527,57182.25,30600s (~8.5 hours),25200s (~7 hours),7200s (~2 hours)
38528,39167.15,23400s (~6.5 hours),18000s (~5 hours),5400s (~1.5 hours)
38529,44220.2,21600s (~6 hours),18000s (~5 hours),7200s (~2 hours)
38530,59925.20000000001,28800s (~8 hours),23400s (~6.5 hours),10800s (~3 hours)
38531,42647.7,25200s (~7 hours),21600s (~6 hours),5400s (~1.5 hours)
38532,23935.850000000006,18000s (~5 hours),10800s (~3 hours),5400s (~1.5 hours)
38533,43214.6,21600s (~6 hours),18000s (~5 hours),7200s (~2 hours)
38534,78758.2,27000s (~7.5 hours),21600s (~6 hours),12600s (~3.5 hours)
38535,41947.55,18000s (~5 hours),14400s (~4 hours),9000s (~2.5 hours)
38536,40447.5,27000s (~7.5 hours),23400s (~6.5 hours),3600s (~1 hours)
38537,60066.75,23400s (~6.5 hours),23400s (~6.5 hours),7200s (~2 hours)
38538,53483.54999999999,25200s (~7 hours),19800s (~5.5 hours),9000s (~2.5 hours)
38539,49010.1,25200s (~7 hours),21600s (~6 hours),9000s (~2.5 hours)
38540,57690.15,30600s (~8.5 hours),25200s (~7 hours),10800s (~3 hours)
38541,66746.7,23400s (~6.5 hours),21600s (~6 hours),7200s (~2 hours)
38542,31794.7,18000s (~5 hours),12600s (~3.5 hours),5400s (~1.5 hours)
38543,57819.5,25200s (~7 hours),19800s (~5.5 hours),12600s (~3.5 hours)
38544,23395.65,18000s (~5 hours),18000s (~5 hours),1800s (~30 minutes)
38545,37610.2,19800s (~5.5 hours),16200s (~4.5 hours),7200s (~2 hours)
38546,75412.65,25200s (~7 hours),23400s (~6.5 hours),12600s (~3.5 hours)
38547,73857.45,23400s (~6.5 hours),23400s (~6.5 hours),12600s (~3.5 hours)
38548,54113.75,25200s (~7 hours),23400s (~6.5 hours),9000s (~2.5 hours)
38549,40819.85,27000s (~7.5 hours),23400s (~6.5 hours),1800s (~30 minutes)
38550,49326.25,21600s (~6 hours),18000s (~5 hours),5400s (~1.5 hours)
38551,49950.4,21600s (~6 hours),19800s (~5.5 hours),5400s (~1.5 hours)
38552,24586.05,23400s (~6.5 hours),19800s (~5.5 hours),1800s (~30 minutes)
38553,28363.6,21600s (~6 hours),18000s (~5 hours),0s
38554,52844.35,25200s (~7 hours),21600s (~6 hours),9000s (~2.5 hours)
38555,38365.35,21600s (~6 hours),16200s (~4.5 hours),7200s (~2 hours)
38556,55417.7,27000s (~7.5 hours),23400s (~6.5 hours),9000s (~2.5 hours)
38557,62676.95,25200s (~7 hours),18000s (~5 hours),9000s (~2.5 hours)
38558,48666.25,23400s (~6.5 hours),18000s (~5 hours),10800s (~3 hours)
38559,43825.85,25200s (~7 hours),18000s (~5 hours),7200s (~2 hours)
38560,81902.6,30600s (~8.5 hours),28800s (~8 hours),14400s (~4 hours)
38561,37114.5,21600s (~6 hours),16200s (~4.5 hours),5400s (~1.5 hours)
38562,42484.2,25200s (~7 hours),18000s (~5 hours),7200s (~2 hours)
38563,38308.4,19800s (~5.5 hours),18000s (~5 hours),5400s (~1.5 hours)
38564,53089.45,23400s (~6.5 hours),19800s (~5.5 hours),10800s (~3 hours)
38565,47648.95,19800s (~5.5 hours),19800s (~5.5 hours),3600s (~1 hours)
38566,40665.75,23400s (~6.5 hours),14400s (~4 hours),9000s (~2.5 hours)
38567,53806.5,25200s (~7 hours),21600s (~6 hours),7200s (~2 hours)
38568,65295.04999999999,25200s (~7 hours),19800s (~5.5 hours),10800s (~3 hours)
38569,47009.2,27000s (~7.5 hours),21600s (~6 hours),7200s (~2 hours)
38570,41724.15,23400s (~6.5 hours),16200s (~4.5 hours),9000s (~2.5 hours)
38571,44542.3,19800s (~5.5 hours),18000s (~5 hours),9000s (~2.5 hours)
38572,45497.4,23400s (~6.5 hours),19800s (~5.5 hours),9000s (~2.5 hours)
38573,60576.65,30600s (~8.5 hours),27000s (~7.5 hours),7200s (~2 hours)
38574,44799.6,21600s (~6 hours),19800s (~5.5 hours),7200s (~2 hours)
38575,71435.4,32400s (~9 hours),25200s (~7 hours),9000s (~2.5 hours)
38576,49363.55,32400s (~9 hours),27000s (~7.5 hours),5400s (~1.5 hours)
38577,45338.65,25200s (~7 hours),21600s (~6 hours),9000s (~2.5 hours)
38578,52274.04999999999,19800s (~5.5 hours),18000s (~5 hours),10800s (~3 hours)
38579,41479.75,23400s (~6.5 hours),19800s (~5.5 hours),5400s (~1.5 hours)
38580,43088.45,27000s (~7.5 hours),21600s (~6 hours),5400s (~1.5 hours)
38581,61385.95,19800s (~5.5 hours),16200s (~4.5 hours),12600s (~3.5 hours)
38582,57179.45,27000s (~7.5 hours),18000s (~5 hours),9000s (~2.5 hours)
38583,47138.35,18000s (~5 hours),14400s (~4 hours),10800s (~3 hours)
38584,79919.7,21600s (~6 hours),21600s (~6 hours),10800s (~3 hours)
38585,46301.05,30600s (~8.5 hours),27000s (~7.5 hours),5400s (~1.5 hours)
38586,41991.8,28800s (~8 hours),18000s (~5 hours),7200s (~2 hours)
38587,34751.85,18000s (~5 hours),16200s (~4.5 hours),7200s (~2 hours)
38588,57551.2,21600s (~6 hours),18000s (~5 hours),9000s (~2.5 hours)
38589,52736.5,19800s (~5.5 hours),19800s (~5.5 hours),7200s (~2 hours)
38590,29332.850000000006,23400s (~6.5 hours),19800s (~5.5 hours),3600s (~1 hours)
38591,31170.6,21600s (~6 hours),16200s (~4.5 hours),3600s (~1 hours)
38592,45250.4,25200s (~7 hours),21600s (~6 hours),7200s (~2 hours)
38593,46181,27000s (~7.5 hours),23400s (~6.5 hours),1800s (~30 minutes)
38594,40571.1,23400s (~6.5 hours),21600s (~6 hours),5400s (~1.5 hours)
38595,58333.2,19800s (~5.5 hours),19800s (~5.5 hours),10800s (~3 hours)
38596,48614.3,25200s (~7 hours),19800s (~5.5 hours),9000s (~2.5 hours)
38597,52959.85,27000s (~7.5 hours),21600s (~6 hours),9000s (~2.5 hours)
38598,44765.25,23400s (~6.5 hours),23400s (~6.5 hours),9000s (~2.5 hours)
38599,43768.4,19800s (~5.5 hours),18000s (~5 hours),7200s (~2 hours)
38600,40897.75,23400s (~6.5 hours),19800s (~5.5 hours),5400s (~1.5 hours)
38601,46734.95,28800s (~8 hours),23400s (~6.5 hours),7200s (~2 hours)
38602,53907.2,23400s (~6.5 hours),16200s (~4.5 hours),9000s (~2.5 hours)
38603,52149.95,25200s (~7 hours),19800s (~5.5 hours),9000s (~2.5 hours)
38604,57743.75,23400s (~6.5 hours),21600s (~6 hours),9000s (~2.5 hours)
