Sequence,dose,duration_above_250,duration_above_1000,duration_above_10000
55942,43343.45,23400s (~6.5 hours),23400s (~6.5 hours),3600s (~1 hours)
55943,38846.9,23400s (~6.5 hours),18000s (~5 hours),5400s (~1.5 hours)
55944,47996.15,21600s (~6 hours),16200s (~4.5 hours),5400s (~1.5 hours)
55945,47123.45,21600s (~6 hours),18000s (~5 hours),5400s (~1.5 hours)
55946,40684.5,23400s (~6.5 hours),18000s (~5 hours),5400s (~1.5 hours)
55947,63379.85,28800s (~8 hours),21600s (~6 hours),7200s (~2 hours)
55948,54594.1,27000s (~7.5 hours),19800s (~5.5 hours),7200s (~2 hours)
55949,55229.75,21600s (~6 hours),16200s (~4.5 hours),9000s (~2.5 hours)
5595,33394.9,21600s (~6 hours),16200s (~4.5 hours),3600s (~1 hours)
55950,40136.65,21600s (~6 hours),18000s (~5 hours),7200s (~2 hours)
55951,32875.4,19800s (~5.5 hours),14400s (~4 hours),5400s (~1.5 hours)
55952,44120.4,19800s (~5.5 hours),18000s (~5 hours),5400s (~1.5 hours)
55953,39924.25,21600s (~6 hours),18000s (~5 hours),7200s (~2 hours)
55954,66746.6,27000s (~7.5 hours),23400s (~6.5 hours),10800s (~3 hours)
55955,40432.2,27000s (~7.5 hours),18000s (~5 hours),5400s (~1.5 hours)
55956,56071.6,23400s (~6.5 hours),19800s (~5.5 hours),9000s (~2.5 hours)
55957,57171.85,28800s (~8 hours),19800s (~5.5 hours),7200s (~2 hours)
55958,53812.2,21600s (~6 hours),21600s (~6 hours),7200s (~2 hours)
55959,59557.15,25200s (~7 hours),18000s (~5 hours),10800s (~3 hours)
5596,47100.7,19800s (~5.5 hours),16200s (~4.5 hours),7200s (~2 hours)
55960,37856.3,19800s (~5.5 hours),18000s (~5 hours),7200s (~2 hours)
55961,42482.4,21600s (~6 hours),14400s (~4 hours),3600s (~1 hours)
55962,36188.05,19800s (~5.5 hours),16200s (~4.5 hours),5400s (~1.5 hours)
55963,42720,21600s (~6 hours),16200s (~4.5 hours),9000s (~2.5 hours)
55964,31297.7,18000s (~5 hours),16200s (~4.5 hours),5400s (~1.5 hours)
55965,43495.8,21600s (~6 hours),18000s (~5 hours),9000s (~2.5 hours)
55966,46334.6,23400s (~6.5 hours),19800s (~5.5 hours),3600s (~1 hours)
55967,51769.85,21600s (~6 hours),19800s (~5.5 hours),5400s (~1.5 hours)
55968,54850.04999999999,19800s (~5.5 hours),18000s (~5 hours),9000s (~2.5 hours)
55969,39126.45,21600s (~6 hours),18000s (~5 hours),3600s (~1 hours)
5597,34900.05,19800s (~5.5 hours),12600s (~3.5 hours),7200s (~2 hours)
55970,40242.95,25200s (~7 hours),21600s (~6 hours),3600s (~1 hours)
55971,53568.8,25200s (~7 hours),19800s (~5.5 hours),10800s (~3 hours)
55972,40820.15,19800s (~5.5 hours),16200s (~4.5 hours),7200s (~2 hours)
55973,34826.9,23400s (~6.5 hours),19800s (~5.5 hours),3600s (~1 hours)
55974,69317.05,28800s (~8 hours),25200s (~7 hours),9000s (~2.5 hours)
55975,49976,21600s (~6 hours),16200s (~4.5 hours),7200s (~2 hours)
55976,38875.9,25200s (~7 hours),19800s (~5.5 hours),5400s (~1.5 hours)
55977,49381.75,21600s (~6 hours),16200s (~4.5 hours),7200s (~2 hours)
55978,49709,23400s (~6.5 hours),19800s (~5.5 hours),9000s (~2.5 hours)
55979,34612.7,19800s (~5.5 hours),14400s (~4 hours),7200s (~2 hours)
5598,47495.85,18000s (~5 hours),18000s (~5 hours),5400s (~1.5 hours)
55980,56988.2,25200s (~7 hours),19800s (~5.5 hours),9000s (~2.5 hours)
55981,51048.7,23400s (~6.5 hours),18000s (~5 hours),5400s (~1.5 hours)
55982,38458.85,23400s (~6.5 hours),19800s (~5.5 hours),7200s (~2 hours)
55983,66471.7,28800s (~8 hours),23400s (~6.5 hours),9000s (~2.5 hours)
55984,41934.5,21600s (~6 hours),19800s (~5.5 hours),7200s (~2 hours)
55985,48272.45,25200s (~7 hours),21600s (~6 hours),7200s (~2 hours)
55986,38044.2,19800s (~5.5 hours),16200s (~4.5 hours),5400s (~1.5 hours)
55987,39237.95,21600s (~6 hours),21600s (~6 hours),5400s (~1.5 hours)
55988,52220.4,23400s (~6.5 hours),19800s (~5.5 hours),5400s (~1.5 hours)
55989,59590.35,27000s (~7.5 hours),23400s (~6.5 hours),7200s (~2 hours)
5599,43928.6,23400s (~6.5 hours),19800s (~5.5 hours),7200s (~2 hours)
55990,49541.95,21600s (~6 hours),18000s (~5 hours),5400s (~1.5 hours)
55991,39248.04999999999,21600s (~6 hours),16200s (~4.5 hours),7200s (~2 hours)
55992,40203.85,21600s (~6 hours),16200s (~4.5 hours),7200s (~2 hours)
55993,29731.7,19800s (~5.5 hours),16200s (~4.5 hours),3600s (~1 hours)
55994,40622.65,19800s (~5.5 hours),18000s (~5 hours),7200s (~2 hours)
55995,40303.7,21600s (~6 hours),18000s (~5 hours),5400s (~1.5 hours)
55996,40341.55,23400s (~6.5 hours),18000s (~5 hours),7200s (~2 hours)
55997,38841.8,25200s (~7 hours),18000s (~5 hours),5400s (~1.5 hours)
55998,36687.65,23400s (~6.5 hours),16200s (~4.5 hours),7200s (~2 hours)
55999,39309,23400s (~6.5 hours),18000s (~5 hours),5400s (~1.5 hours)
5600,46202.55,23400s (~6.5 hours),19800s (~5.5 hours),9000s (~2.5 hours)
56000,34456.8,19800s (~5.5 hours),12600s (~3.5 hours),7200s (~2 hours)
56001,31328.5,19800s (~5.5 hours),16200s (~4.5 hours),3600s (~1 hours)
56002,51927.25,23400s (~6.5 hours),18000s (~5 hours),10800s (~3 hours)
56003,48381.6,16200s (~4.5 hours),14400s (~4 hours),7200s (~2 hours)
56004,48289,18000s (~5 hours),14400s (~4 hours),7200s (~2 hours)
56005,40570.79999999999,19800s (~5.5 hours),16200s (~4.5 hours),7200s (~2 hours)
56006,33802.45,19800s (~5.5 hours),16200s (~4.5 hours),5400s (~1.5 hours)
56007,47098.9,25200s (~7 hours),21600s (~6 hours),7200s (~2 hours)
56008,47053.7,21600s (~6 hours),14400s (~4 hours),7200s (~2 hours)
56009,46723.95,23400s (~6.5 hours),19800s (~5.5 hours),7200s (~2 hours)
5601,39578.2,25200s (~7 hours),16200s (~4.5 hours),5400s (~1.5 hours)
56010,63616.5,27000s (~7.5 hours),23400s (~6.5 hours),9000s (~2.5 hours)
56011,51958.75,23400s (~6.5 hours),16200s (~4.5 hours),7200s (~2 hours)
56012,49235.75,25200s (~7 hours),23400s (~6.5 hours),5400s (~1.5 hours)
56013,39091.85,21600s (~6 hours),16200s (~4.5 hours),7200s (~2 hours)
56014,31942.25,19800s (~5.5 hours),14400s (~4 hours),5400s (~1.5 hours)
56015,52156.65,23400s (~6.5 hours),18000s (~5 hours),7200s (~2 hours)
56016,41156.9,25200s (~7 hours),19800s (~5.5 hours),5400s (~1.5 hours)
56017,46824.65,21600s (~6 hours),19800s (~5.5 hours),3600s (~1 hours)
56018,50733.4,25200s (~7 hours),21600s (~6 hours),9000s (~2.5 hours)
56019,44730,27000s (~7.5 hours),25200s (~7 hours),5400s (~1.5 hours)
5602,33678.4,18000s (~5 hours),14400s (~4 hours),7200s (~2 hours)
56020,48146.3,18000s (~5 hours),16200s (~4.5 hours),9000s (~2.5 hours)
56021,35993.7,23400s (~6.5 hours),18000s (~5 hours),5400s (~1.5 hours)
56022,38273.55,19800s (~5.5 hours),14400s (~4 hours),7200s (~2 hours)
56023,35821.75,19800s (~5.5 hours),18000s (~5 hours),3600s (~1 hours)
56024,47236.65,19800s (~5.5 hours),18000s (~5 hours),3600s (~1 hours)
56025,49504.9,23400s (~6.5 hours),19800s (~5.5 hours),9000s (~2.5 hours)
56026,50157.5,21600s (~6 hours),18000s (~5 hours),5400s (~1.5 hours)
56027,46196.04999999999,25200s (~7 hours),18000s (~5 hours),7200s (~2 hours)
56028,53016.45,23400s (~6.5 hours),16200s (~4.5 hours),9000s (~2.5 hours)
56029,51135.4,21600s (~6 hours),16200s (~4.5 hours),7200s (~2 hours)
5603,61915.35,25200s (~7 hours),21600s (~6 hours),9000s (~2.5 hours)
56030,58472,25200s (~7 hours),23400s (~6.5 hours),7200s (~2 hours)
56031,53438.1,23400s (~6.5 hours),19800s (~5.5 hours),5400s (~1.5 hours)
56032,39296.35,18000s (~5 hours),18000s (~5 hours),7200s (~2 hours)
56033,53152.15,23400s (~6.5 hours),16200s (~4.5 hours),9000s (~2.5 hours)
56034,36777.9,21600s (~6 hours),14400s (~4 hours),5400s (~1.5 hours)
56035,50454.7,23400s (~6.5 hours),19800s (~5.5 hours),5400s (~1.5 hours)
56036,56601.04999999999,25200s (~7 hours),21600s (~6 hours),10800s (~3 hours)
56037,34805.3,21600s (~6 hours),16200s (~4.5 hours),5400s (~1.5 hours)
56038,45202.45,25200s (~7 hours),19800s (~5.5 hours),7200s (~2 hours)
56039,45030.65,18000s (~5 hours),12600s (~3.5 hours),7200s (~2 hours)
5604,38228.45,19800s (~5.5 hours),16200s (~4.5 hours),5400s (~1.5 hours)
56040,34463.05,19800s (~5.5 hours),16200s (~4.5 hours),5400s (~1.5 hours)
56041,44805.1,18000s (~5 hours),16200s (~4.5 hours),10800s (~3 hours)
56042,35584.4,21600s (~6 hours),14400s (~4 hours),3600s (~1 hours)
56043,43713.85,21600s (~6 hours),18000s (~5 hours),7200s (~2 hours)
56044,38071.85,23400s (~6.5 hours),19800s (~5.5 hours),3600s (~1 hours)
56045,48690.75,19800s (~5.5 hours),14400s (~4 hours),9000s (~2.5 hours)
56046,51594.4,28800s (~8 hours),23400s (~6.5 hours),7200s (~2 hours)
56047,45937.8,21600s (~6 hours),18000s (~5 hours),9000s (~2.5 hours)
56048,36127,25200s (~7 hours),16200s (~4.5 hours),3600s (~1 hours)
56049,42203.8,25200s (~7 hours),19800s (~5.5 hours),7200s (~2 hours)
5605,38397.75,21600s (~6 hours),14400s (~4 hours),9000s (~2.5 hours)
56050,37476.54999999999,21600s (~6 hours),16200s (~4.5 hours),5400s (~1.5 hours)
56051,36599.7,23400s (~6.5 hours),19800s (~5.5 hours),3600s (~1 hours)
56052,47251.9,25200s (~7 hours),19800s (~5.5 hours),9000s (~2.5 hours)
56053,46277.15,25200s (~7 hours),21600s (~6 hours),7200s (~2 hours)
56054,33257.85,18000s (~5 hours),12600s (~3.5 hours),5400s (~1.5 hours)
56055,34061.85,19800s (~5.5 hours),16200s (~4.5 hours),5400s (~1.5 hours)
56056,56376.85,21600s (~6 hours),18000s (~5 hours),9000s (~2.5 hours)
56057,28752.65,18000s (~5 hours),12600s (~3.5 hours),3600s (~1 hours)
56058,39183.3,21600s (~6 hours),19800s (~5.5 hours),5400s (~1.5 hours)
56059,39597.35,19800s (~5.5 hours),18000s (~5 hours),7200s (~2 hours)
5606,43827.65,23400s (~6.5 hours),19800s (~5.5 hours),7200s (~2 hours)
56060,36965.8,19800s (~5.5 hours),16200s (~4.5 hours),3600s (~1 hours)
56061,42600.05,21600s (~6 hours),18000s (~5 hours),7200s (~2 hours)
56062,50502.8,27000s (~7.5 hours),21600s (~6 hours),9000s (~2.5 hours)
56063,52225.04999999999,19800s (~5.5 hours),12600s (~3.5 hours),10800s (~3 hours)
56064,40545.45,21600s (~6 hours),16200s (~4.5 hours),3600s (~1 hours)
56065,47011.65,28800s (~8 hours),25200s (~7 hours),5400s (~1.5 hours)
56066,40802.2,23400s (~6.5 hours),18000s (~5 hours),7200s (~2 hours)
56067,39245.04999999999,19800s (~5.5 hours),14400s (~4 hours),7200s (~2 hours)
56068,55937.2,21600s (~6 hours),19800s (~5.5 hours),9000s (~2.5 hours)
56069,47736.75,25200s (~7 hours),21600s (~6 hours),9000s (~2.5 hours)
5607,42382.54999999999,23400s (~6.5 hours),23400s (~6.5 hours),3600s (~1 hours)
56070,55914.79999999999,21600s (~6 hours),19800s (~5.5 hours),9000s (~2.5 hours)
56071,34214,21600s (~6 hours),19800s (~5.5 hours),3600s (~1 hours)
56072,47562.85,25200s (~7 hours),21600s (~6 hours),7200s (~2 hours)
56073,54751.04999999999,23400s (~6.5 hours),23400s (~6.5 hours),5400s (~1.5 hours)
56074,36975.15,21600s (~6 hours),21600s (~6 hours),3600s (~1 hours)
56075,40176.15,25200s (~7 hours),16200s (~4.5 hours),7200s (~2 hours)
56076,59998.54999999999,21600s (~6 hours),19800s (~5.5 hours),9000s (~2.5 hours)
56077,50503.5,27000s (~7.5 hours),21600s (~6 hours),5400s (~1.5 hours)
56078,33583.75,23400s (~6.5 hours),18000s (~5 hours),3600s (~1 hours)
56079,31301.45,19800s (~5.5 hours),18000s (~5 hours),3600s (~1 hours)
5608,58280.04999999999,27000s (~7.5 hours),21600s (~6 hours),7200s (~2 hours)
56080,41153.4,23400s (~6.5 hours),19800s (~5.5 hours),3600s (~1 hours)
56081,51997.9,25200s (~7 hours),18000s (~5 hours),7200s (~2 hours)
56082,51568.7,19800s (~5.5 hours),18000s (~5 hours),7200s (~2 hours)
56083,40463.55,21600s (~6 hours),16200s (~4.5 hours),7200s (~2 hours)
56084,48932.25,21600s (~6 hours),21600s (~6 hours),5400s (~1.5 hours)
56085,42987.65,21600s (~6 hours),18000s (~5 hours),7200s (~2 hours)
56086,44943.55,21600s (~6 hours),19800s (~5.5 hours),7200s (~2 hours)
56087,51758.55,21600s (~6 hours),16200s (~4.5 hours),9000s (~2.5 hours)
56088,35246.5,19800s (~5.5 hours),16200s (~4.5 hours),5400s (~1.5 hours)
56089,48187.7,16200s (~4.5 hours),14400s (~4 hours),7200s (~2 hours)
5609,45456.15,21600s (~6 hours),18000s (~5 hours),9000s (~2.5 hours)
56090,51214.9,18000s (~5 hours),14400s (~4 hours),7200s (~2 hours)
56091,34247.85,21600s (~6 hours),18000s (~5 hours),5400s (~1.5 hours)
56092,34762.4,18000s (~5 hours),14400s (~4 hours),7200s (~2 hours)
56093,47600.79999999999,21600s (~6 hours),18000s (~5 hours),5400s (~1.5 hours)
56094,34190.3,21600s (~6 hours),16200s (~4.5 hours),5400s (~1.5 hours)
56095,36199.1,23400s (~6.5 hours),16200s (~4.5 hours),5400s (~1.5 hours)
56096,42002.4,25200s (~7 hours),19800s (~5.5 hours),5400s (~1.5 hours)
56097,33271.85,19800s (~5.5 hours),16200s (~4.5 hours),5400s (~1.5 hours)
56098,44941.35,23400s (~6.5 hours),19800s (~5.5 hours),7200s (~2 hours)
56099,32312.149999999994,21600s (~6 hours),14400s (~4 hours),5400s (~1.5 hours)
5610,42055.95,21600s (~6 hours),19800s (~5.5 hours),7200s (~2 hours)
56100,51276.05,21600s (~6 hours),19800s (~5.5 hours),5400s (~1.5 hours)
56101,40930.35,23400s (~6.5 hours),19800s (~5.5 hours),7200s (~2 hours)
56102,43259.4,23400s (~6.5 hours),16200s (~4.5 hours),9000s (~2.5 hours)
56103,41912.25,23400s (~6.5 hours),19800s (~5.5 hours),7200s (~2 hours)
56104,48123.04999999999,23400s (~6.5 hours),18000s (~5 hours),9000s (~2.5 hours)
56105,41734.5,23400s (~6.5 hours),19800s (~5.5 hours),5400s (~1.5 hours)
56106,42057.3,25200s (~7 hours),18000s (~5 hours),5400s (~1.5 hours)
56107,57795.4,27000s (~7.5 hours),23400s (~6.5 hours),5400s (~1.5 hours)
56108,57572.65,25200s (~7 hours),23400s (~6.5 hours),10800s (~3 hours)
56109,41248.55,25200s (~7 hours),19800s (~5.5 hours),7200s (~2 hours)
5611,32918.6,21600s (~6 hours),16200s (~4.5 hours),3600s (~1 hours)
56110,30487.1,18000s (~5 hours),12600s (~3.5 hours),5400s (~1.5 hours)
56111,31390.3,16200s (~4.5 hours),14400s (~4 hours),3600s (~1 hours)
56112,37267.4,19800s (~5.5 hours),14400s (~4 hours),7200s (~2 hours)
56113,57525.65,30600s (~8.5 hours),28800s (~8 hours),7200s (~2 hours)
56114,42037.65,25200s (~7 hours),21600s (~6 hours),3600s (~1 hours)
56115,58001.04999999999,23400s (~6.5 hours),19800s (~5.5 hours),7200s (~2 hours)
56116,43708.9,19800s (~5.5 hours),16200s (~4.5 hours),5400s (~1.5 hours)
56117,53301.7,21600s (~6 hours),19800s (~5.5 hours),7200s (~2 hours)
56118,49982.2,21600s (~6 hours),18000s (~5 hours),7200s (~2 hours)
56119,54517.45,23400s (~6.5 hours),16200s (~4.5 hours),9000s (~2.5 hours)
5612,48530.95,25200s (~7 hours),16200s (~4.5 hours),7200s (~2 hours)
56120,49970,23400s (~6.5 hours),16200s (~4.5 hours),7200s (~2 hours)
56121,35285,23400s (~6.5 hours),18000s (~5 hours),5400s (~1.5 hours)
56122,32217.1,18000s (~5 hours),12600s (~3.5 hours),5400s (~1.5 hours)
56123,53662.75,27000s (~7.5 hours),19800s (~5.5 hours),7200s (~2 hours)
56124,31521.7,23400s (~6.5 hours),16200s (~4.5 hours),3600s (~1 hours)
56125,37585.65,19800s (~5.5 hours),16200s (~4.5 hours),5400s (~1.5 hours)
56126,46371.6,25200s (~7 hours),19800s (~5.5 hours),5400s (~1.5 hours)
56127,32389.75,21600s (~6 hours),16200s (~4.5 hours),7200s (~2 hours)
56128,53803.65,19800s (~5.5 hours),18000s (~5 hours),9000s (~2.5 hours)
56129,53621.5,25200s (~7 hours),19800s (~5.5 hours),7200s (~2 hours)
5613,55829.7,19800s (~5.5 hours),16200s (~4.5 hours),9000s (~2.5 hours)
56130,41123.65,27000s (~7.5 hours),19800s (~5.5 hours),5400s (~1.5 hours)
56131,36377.950000000004,21600s (~6 hours),19800s (~5.5 hours),3600s (~1 hours)
56132,45301.65,23400s (~6.5 hours),16200s (~4.5 hours),7200s (~2 hours)
56133,38242.79999999999,21600s (~6 hours),14400s (~4 hours),7200s (~2 hours)
56134,39406.85,25200s (~7 hours),19800s (~5.5 hours),3600s (~1 hours)
56135,55599.7,21600s (~6 hours),19800s (~5.5 hours),9000s (~2.5 hours)
56136,48354.7,21600s (~6 hours),19800s (~5.5 hours),5400s (~1.5 hours)
56137,41865.15,23400s (~6.5 hours),18000s (~5 hours),7200s (~2 hours)
56138,53617.15,23400s (~6.5 hours),18000s (~5 hours),9000s (~2.5 hours)
56139,37608.5,25200s (~7 hours),16200s (~4.5 hours),5400s (~1.5 hours)
5614,41817.35,23400s (~6.5 hours),14400s (~4 hours),9000s (~2.5 hours)
56140,64122.9,23400s (~6.5 hours),21600s (~6 hours),10800s (~3 hours)
56141,36645.5,23400s (~6.5 hours),19800s (~5.5 hours),1800s (~30 minutes)
56142,43921.15,28800s (~8 hours),21600s (~6 hours),5400s (~1.5 hours)
56143,55873.65,25200s (~7 hours),18000s (~5 hours),9000s (~2.5 hours)
56144,32028.25,21600s (~6 hours),16200s (~4.5 hours),3600s (~1 hours)
56145,43092.15,27000s (~7.5 hours),21600s (~6 hours),5400s (~1.5 hours)
56146,37977.85,23400s (~6.5 hours),18000s (~5 hours),3600s (~1 hours)
56147,47674.54999999999,27000s (~7.5 hours),21600s (~6 hours),5400s (~1.5 hours)
56148,44191.2,25200s (~7 hours),23400s (~6.5 hours),3600s (~1 hours)
56149,39286.75,23400s (~6.5 hours),18000s (~5 hours),5400s (~1.5 hours)
5615,51189.95,21600s (~6 hours),16200s (~4.5 hours),7200s (~2 hours)
56150,36398.65,23400s (~6.5 hours),16200s (~4.5 hours),5400s (~1.5 hours)
56151,55174.25,23400s (~6.5 hours),19800s (~5.5 hours),9000s (~2.5 hours)
56152,47903.6,23400s (~6.5 hours),19800s (~5.5 hours),9000s (~2.5 hours)
56153,54022.9,21600s (~6 hours),18000s (~5 hours),9000s (~2.5 hours)
56154,60198.7,23400s (~6.5 hours),19800s (~5.5 hours),9000s (~2.5 hours)
56155,42398.8,25200s (~7 hours),21600s (~6 hours),5400s (~1.5 hours)
56156,33181.95,21600s (~6 hours),18000s (~5 hours),3600s (~1 hours)
56157,41647.54999999999,27000s (~7.5 hours),18000s (~5 hours),5400s (~1.5 hours)
56158,44441.6,25200s (~7 hours),23400s (~6.5 hours),5400s (~1.5 hours)
56159,30432.85,21600s (~6 hours),16200s (~4.5 hours),3600s (~1 hours)
5616,45896.6,25200s (~7 hours),23400s (~6.5 hours),5400s (~1.5 hours)
56160,38347.3,19800s (~5.5 hours),16200s (~4.5 hours),7200s (~2 hours)
56161,53137.8,23400s (~6.5 hours),19800s (~5.5 hours),7200s (~2 hours)
56162,38366.7,27000s (~7.5 hours),23400s (~6.5 hours),1800s (~30 minutes)
56163,48284.25,21600s (~6 hours),18000s (~5 hours),9000s (~2.5 hours)
56164,51026,27000s (~7.5 hours),23400s (~6.5 hours),7200s (~2 hours)
56165,57025.4,27000s (~7.5 hours),21600s (~6 hours),5400s (~1.5 hours)
56166,57302.6,23400s (~6.5 hours),18000s (~5 hours),9000s (~2.5 hours)
56167,53859.7,21600s (~6 hours),18000s (~5 hours),9000s (~2.5 hours)
56168,46259.2,23400s (~6.5 hours),19800s (~5.5 hours),7200s (~2 hours)
56169,51118.1,19800s (~5.5 hours),14400s (~4 hours),9000s (~2.5 hours)
5617,39720.15,21600s (~6 hours),19800s (~5.5 hours),5400s (~1.5 hours)
56170,37317.2,19800s (~5.5 hours),18000s (~5 hours),5400s (~1.5 hours)
56171,40414.65,23400s (~6.5 hours),18000s (~5 hours),5400s (~1.5 hours)
56172,44108,23400s (~6.5 hours),19800s (~5.5 hours),9000s (~2.5 hours)
56173,41595.55,21600s (~6 hours),16200s (~4.5 hours),7200s (~2 hours)
56174,49195.8,21600s (~6 hours),18000s (~5 hours),5400s (~1.5 hours)
56175,48893.29999999999,23400s (~6.5 hours),18000s (~5 hours),9000s (~2.5 hours)
56176,39931.4,25200s (~7 hours),18000s (~5 hours),5400s (~1.5 hours)
56177,49711.05,21600s (~6 hours),21600s (~6 hours),9000s (~2.5 hours)
56178,54209.4,21600s (~6 hours),18000s (~5 hours),7200s (~2 hours)
56179,60849.15,25200s (~7 hours),23400s (~6.5 hours),7200s (~2 hours)
5618,54383.85,23400s (~6.5 hours),19800s (~5.5 hours),7200s (~2 hours)
56180,51757.2,21600s (~6 hours),19800s (~5.5 hours),7200s (~2 hours)
56181,51334.6,23400s (~6.5 hours),18000s (~5 hours),7200s (~2 hours)
56182,34290.35,21600s (~6 hours),14400s (~4 hours),7200s (~2 hours)
56183,40571.85,16200s (~4.5 hours),14400s (~4 hours),9000s (~2.5 hours)
56184,42838.7,25200s (~7 hours),18000s (~5 hours),5400s (~1.5 hours)
56185,53437.75,23400s (~6.5 hours),18000s (~5 hours),7200s (~2 hours)
56186,39994.4,21600s (~6 hours),19800s (~5.5 hours),5400s (~1.5 hours)
56187,37691,21600s (~6 hours),18000s (~5 hours),5400s (~1.5 hours)
56188,39249.8,21600s (~6 hours),19800s (~5.5 hours),5400s (~1.5 hours)
56189,44174.85,19800s (~5.5 hours),16200s (~4.5 hours),9000s (~2.5 hours)
5619,44006.35,21600s (~6 hours),16200s (~4.5 hours),3600s (~1 hours)
56190,38641.6,23400s (~6.5 hours),19800s (~5.5 hours),3600s (~1 hours)
56191,44795.79999999999,25200s (~7 hours),21600s (~6 hours),7200s (~2 hours)
56192,39456.79999999999,19800s (~5.5 hours),18000s (~5 hours),7200s (~2 hours)
56193,47182.85,21600s (~6 hours),19800s (~5.5 hours),9000s (~2.5 hours)
56194,45074.1,25200s (~7 hours),21600s (~6 hours),7200s (~2 hours)
56195,34238.8,19800s (~5.5 hours),14400s (~4 hours),5400s (~1.5 hours)
56196,38861.25,19800s (~5.5 hours),14400s (~4 hours),3600s (~1 hours)
56197,39553.8,25200s (~7 hours),21600s (~6 hours),3600s (~1 hours)
56198,43994.9,25200s (~7 hours),25200s (~7 hours),3600s (~1 hours)
56199,42784.5,25200s (~7 hours),23400s (~6.5 hours),5400s (~1.5 hours)
5620,51254.6,19800s (~5.5 hours),19800s (~5.5 hours),7200s (~2 hours)
56200,41469.85,19800s (~5.5 hours),16200s (~4.5 hours),9000s (~2.5 hours)
56201,38690.6,23400s (~6.5 hours),19800s (~5.5 hours),3600s (~1 hours)
56202,33423.35,21600s (~6 hours),18000s (~5 hours),3600s (~1 hours)
56203,49715.85,25200s (~7 hours),21600s (~6 hours),9000s (~2.5 hours)
56204,39393.6,25200s (~7 hours),19800s (~5.5 hours),5400s (~1.5 hours)
56205,64648.25,25200s (~7 hours),19800s (~5.5 hours),10800s (~3 hours)
56206,45157.15,23400s (~6.5 hours),21600s (~6 hours),5400s (~1.5 hours)
56207,49036,18000s (~5 hours),16200s (~4.5 hours),7200s (~2 hours)
56208,53738.5,23400s (~6.5 hours),19800s (~5.5 hours),7200s (~2 hours)
56209,52383.29999999999,21600s (~6 hours),18000s (~5 hours),7200s (~2 hours)
5621,35866.2,19800s (~5.5 hours),14400s (~4 hours),7200s (~2 hours)
56210,51550.75,23400s (~6.5 hours),16200s (~4.5 hours),9000s (~2.5 hours)
56211,55724.4,21600s (~6 hours),16200s (~4.5 hours),9000s (~2.5 hours)
56212,45996.05,21600s (~6 hours),18000s (~5 hours),9000s (~2.5 hours)
56213,59144.25,23400s (~6.5 hours),19800s (~5.5 hours),9000s (~2.5 hours)
56214,40929.6,21600s (~6 hours),19800s (~5.5 hours),7200s (~2 hours)
56215,47238.65,28800s (~8 hours),21600s (~6 hours),7200s (~2 hours)
56216,66553.45,23400s (~6.5 hours),21600s (~6 hours),9000s (~2.5 hours)
56217,41026.05,18000s (~5 hours),16200s (~4.5 hours),9000s (~2.5 hours)
56218,40525.75,25200s (~7 hours),21600s (~6 hours),3600s (~1 hours)
56219,49793.7,19800s (~5.5 hours),14400s (~4 hours),9000s (~2.5 hours)
5622,36541.55,19800s (~5.5 hours),18000s (~5 hours),5400s (~1.5 hours)
56220,50443.4,27000s (~7.5 hours),21600s (~6 hours),7200s (~2 hours)
56221,36724,23400s (~6.5 hours),16200s (~4.5 hours),5400s (~1.5 hours)
56222,47940.7,21600s (~6 hours),18000s (~5 hours),9000s (~2.5 hours)
56223,42816.1,21600s (~6 hours),18000s (~5 hours),3600s (~1 hours)
56224,38439.1,25200s (~7 hours),19800s (~5.5 hours),5400s (~1.5 hours)
56225,55738,25200s (~7 hours),21600s (~6 hours),5400s (~1.5 hours)
56226,32436.25,18000s (~5 hours),16200s (~4.5 hours),5400s (~1.5 hours)
56227,32348.2,21600s (~6 hours),14400s (~4 hours),5400s (~1.5 hours)
56228,53455.95,25200s (~7 hours),18000s (~5 hours),7200s (~2 hours)
56229,57711.6,23400s (~6.5 hours),23400s (~6.5 hours),7200s (~2 hours)
5623,33461.15,23400s (~6.5 hours),16200s (~4.5 hours),5400s (~1.5 hours)
56230,38597.2,19800s (~5.5 hours),14400s (~4 hours),5400s (~1.5 hours)
56231,46124.7,25200s (~7 hours),21600s (~6 hours),7200s (~2 hours)
56232,59125.85,23400s (~6.5 hours),19800s (~5.5 hours),7200s (~2 hours)
56233,46528.2,23400s (~6.5 hours),21600s (~6 hours),7200s (~2 hours)
56234,66157.7,25200s (~7 hours),25200s (~7 hours),9000s (~2.5 hours)
56235,35917.8,19800s (~5.5 hours),16200s (~4.5 hours),3600s (~1 hours)
56236,37939.75,21600s (~6 hours),18000s (~5 hours),5400s (~1.5 hours)
56237,40844.75,19800s (~5.5 hours),16200s (~4.5 hours),7200s (~2 hours)
56238,52212.9,21600s (~6 hours),16200s (~4.5 hours),7200s (~2 hours)
56239,58048.7,21600s (~6 hours),18000s (~5 hours),9000s (~2.5 hours)
5624,59031.35,25200s (~7 hours),23400s (~6.5 hours),7200s (~2 hours)
56240,35073.45,21600s (~6 hours),16200s (~4.5 hours),3600s (~1 hours)
56241,52540.65,25200s (~7 hours),19800s (~5.5 hours),5400s (~1.5 hours)
56242,53991.15,25200s (~7 hours),21600s (~6 hours),7200s (~2 hours)
