Sequence,dose,duration_above_250,duration_above_1000,duration_above_10000
00289,60992.1,27000,23400,7200
00290,48231.75,25200,19800,9000
00291,59708.65,30600,23400,9000
00292,57735.15,28800,23400,9000
00293,54347.29999999999,21600,16200,9000
00294,39148.15,23400,19800,5400
00295,49795.79999999999,25200,23400,7200
00296,36744.05,21600,14400,7200
00297,41158.8,21600,19800,7200
00298,74006.5,28800,27000,10800
00299,49739.45,25200,21600,7200
00300,46940.3,28800,23400,5400
00301,61594.5,23400,23400,10800
00302,47127.35,25200,19800,9000
00303,64572.7,27000,25200,7200
00304,50985.9,23400,19800,7200
00305,24064.9,19800,10800,5400
00306,48448.25,21600,19800,9000
00307,63009.65,28800,23400,7200
00308,51667,27000,19800,7200
00309,34072.2,18000,14400,5400
00310,34155.25,19800,16200,5400
00311,35986.05,18000,14400,7200
00312,63199.85,23400,18000,10800
00313,55758.25,25200,19800,9000
00314,37466.7,23400,18000,5400
00315,50409.25,21600,19800,9000
00316,80574.05,25200,23400,10800
00317,41304.4,23400,19800,5400
00318,36508.1,19800,16200,5400
00319,43388.1,25200,23400,5400
00320,42770,19800,18000,5400
00321,54418.95,27000,25200,9000
00322,25371,19800,16200,3600
00323,51283.85,27000,19800,9000
00324,58641.29999999999,21600,18000,9000
00325,41636.35,25200,18000,7200
00326,37830.1,23400,19800,5400
00327,31604.2,21600,14400,5400
00328,37251.1,23400,21600,3600
00329,67421.45,21600,16200,12600
00330,63868.95,25200,21600,12600
00331,40542.79999999999,21600,16200,7200
00332,37885.95,21600,16200,3600
00333,37337.5,25200,21600,3600
00334,51518.1,23400,23400,7200
00335,42903.4,21600,19800,7200
00336,55988.8,27000,23400,9000
00337,46311.85,28800,19800,7200
00338,55774.35,28800,27000,7200
00339,54312.45,23400,18000,10800
00340,50437.7,19800,19800,9000
00341,49461.6,27000,25200,5400
00342,45439.8,21600,18000,7200
00343,34143.55,21600,18000,3600
00344,54732.8,27000,21600,7200
00345,52775.79999999999,25200,19800,5400
00346,60148.9,27000,27000,9000
00347,58632.95,25200,18000,9000
00348,73397.5,28800,27000,10800
00349,61088.25,19800,19800,9000
00350,64596.95,23400,23400,7200
00351,45244.05,21600,19800,7200
00352,49815,19800,12600,9000
00353,65479.2,25200,19800,12600
00354,61595.25,25200,25200,7200
00355,37593.55,21600,14400,7200
00356,46300.2,21600,16200,10800
00357,42840.8,25200,19800,7200
00358,43429.65,21600,18000,5400
00359,55430.54999999999,25200,19800,10800
00360,43419.25,23400,18000,7200
00361,51429.04999999999,19800,16200,10800
00362,65186.04999999999,21600,18000,12600
00363,60718.7,23400,23400,9000
00364,56795,21600,18000,7200
00365,39266.25,23400,19800,5400
00366,36389.3,23400,16200,5400
00367,56615.9,23400,18000,7200
00368,34794.2,21600,19800,5400
00369,68015.75,21600,21600,9000
00370,44360.55,23400,19800,9000
00371,61922.7,25200,21600,10800
00372,47338.6,19800,16200,7200
00373,52202.9,23400,18000,7200
00374,35931.55,21600,16200,7200
00375,34631.2,23400,16200,5400
00376,36763,21600,16200,5400
00377,47445.55,21600,19800,9000
00378,57275.4,23400,21600,7200
00379,65238.95,27000,21600,10800
00380,41572.9,23400,18000,7200
00381,54710.8,23400,21600,9000
00382,48072.45,25200,19800,9000
00383,38348.1,23400,16200,5400
00384,39792.79999999999,23400,16200,7200
00385,57682.15,23400,21600,7200
00386,35056.1,25200,16200,3600
00387,48063.35,23400,21600,7200
00388,34446.45,23400,23400,3600
00389,53173.95,25200,18000,10800
00390,48645.05,25200,21600,7200
00391,43578.9,21600,16200,9000
00392,41724.15,25200,21600,3600
00393,57125.95,25200,21600,9000
00394,59875.9,25200,21600,7200
00395,48743.25,27000,19800,7200
00396,65876.59999999999,19800,14400,10800
00397,47727.54999999999,23400,18000,9000
00398,43631.65,23400,19800,7200
00399,41534.95,25200,21600,5400
00400,50548.5,23400,19800,10800
00401,46313,21600,16200,9000
00402,64447.04999999999,25200,23400,9000
00403,44172.29999999999,19800,14400,9000
00404,25451.649999999994,18000,10800,5400
00405,44308.9,27000,21600,5400
00406,63713.85,25200,23400,10800
00407,53597,27000,25200,7200
00408,40347.04999999999,27000,23400,3600
00409,77786.65,28800,23400,9000
00410,57323.65,32400,30600,5400
00411,62820.75,23400,21600,7200
00412,51495.85,28800,25200,5400
00413,47335.29999999999,21600,18000,10800
00414,68462.85,25200,23400,9000
00415,48468.1,27000,23400,5400
00416,43555.3,25200,18000,9000
00417,57408.79999999999,23400,19800,9000
00418,58066.45,28800,27000,9000
00419,38302.4,23400,18000,9000
00420,42038.5,28800,21600,5400
00421,34344.15,23400,18000,5400
00422,45972.7,27000,23400,5400
00423,42818.65,25200,16200,9000
00424,51178.54999999999,27000,21600,7200
00425,72988.34999999999,23400,21600,9000
00426,44902.2,23400,19800,5400
00427,42641.7,25200,21600,7200
00428,67477.65,23400,18000,10800
00429,43073.55,25200,19800,5400
00430,57801.9,21600,19800,9000
00431,38092.2,23400,19800,3600
00432,48075.7,27000,21600,7200
00433,40076.95,25200,19800,5400
00434,59736.29999999999,25200,19800,9000
00435,58870.45,21600,18000,7200
00436,46484.5,23400,19800,9000
00437,51110.85,25200,21600,10800
00438,58202.4,25200,23400,7200
00439,66500.35,21600,18000,12600
00440,37416.5,25200,16200,7200
00441,44487.45,27000,18000,7200
00442,28746.05,18000,14400,5400
00443,42243.4,23400,19800,5400
00444,61038.85,28800,23400,10800
00445,30652.75,21600,16200,5400
00446,51507.6,21600,16200,7200
00447,47635.5,19800,18000,10800
00448,59165.7,23400,19800,9000
00449,35149.25,19800,14400,7200
00450,51721.95,27000,23400,7200
00451,44922.4,25200,21600,5400
00452,39224.65,25200,21600,5400
00453,53006.75,23400,23400,5400
00454,26082.7,21600,12600,3600
00455,43089.15,23400,19800,5400
00456,43800.95,23400,21600,5400
00457,51937,23400,21600,9000
00458,34687.75,21600,16200,7200
00459,40462.75,21600,18000,5400
00460,46302.1,16200,12600,9000
00461,36022.5,18000,14400,5400
00462,48115.75,25200,18000,7200
00463,68215.6,32400,28800,10800
00464,44794.45,21600,16200,5400
00465,39498.79999999999,25200,19800,5400
00466,45460.6,25200,21600,7200
00467,67304.8,27000,23400,10800
00468,41646.9,19800,14400,7200
00469,41341.9,27000,19800,5400
00470,60543.65,23400,18000,9000
00471,46603.55,28800,21600,7200
00472,42662.05,27000,18000,7200
00473,77494.1,27000,25200,9000
00474,34549.6,25200,19800,3600
00475,51603,23400,19800,9000
00476,53163.85,27000,23400,7200
00477,73390.05,21600,21600,10800
00478,60131.8,27000,23400,10800
00479,43283.55,23400,19800,9000
00480,40417.1,19800,14400,7200
00481,46411.1,25200,18000,7200
00482,61028.05,23400,18000,10800
00483,30961.8,23400,16200,3600
00484,48151.7,21600,19800,7200
00485,44409.95,25200,21600,5400
00486,39812.05,23400,19800,7200
00487,46762.95,23400,19800,9000
00488,55822.2,25200,23400,5400
00489,38502.79999999999,23400,19800,5400
00490,42424.2,19800,16200,7200
00491,43908.9,21600,19800,7200
00492,43359.65,21600,18000,7200
00493,51762.35,27000,18000,7200
00494,36855.85,18000,16200,7200
00495,57440.35,23400,19800,7200
00496,34722.35,21600,14400,7200
00497,41546.3,25200,19800,7200
00498,47513.1,21600,18000,10800
00499,58763.9,25200,23400,10800
00500,36858.4,21600,16200,7200
00501,47804.2,21600,19800,7200
00502,51336.55,21600,21600,9000
00503,75725,18000,16200,12600
00504,39342.2,25200,18000,5400
00505,50808.95,23400,19800,10800
00506,47994.65,25200,21600,7200
00507,42309.95,25200,18000,7200
00508,34912.25,23400,19800,3600
00509,31669.35,23400,21600,1800
00510,39996.4,27000,21600,5400
00511,39041.1,21600,18000,7200
00512,63929,25200,21600,9000
00513,36072.75,18000,18000,7200
00514,42918.2,23400,21600,5400
00515,49723.25,25200,21600,7200
00516,30353,23400,12600,5400
00517,35575.85,19800,14400,7200
00518,41376.05,23400,21600,5400
00519,28996.8,23400,14400,5400
00520,51721.9,30600,23400,5400
00521,41550.5,23400,23400,7200
00522,82343.3,27000,25200,10800
00523,42233.1,23400,18000,5400
00524,42261.75,23400,18000,7200
00525,60638.399999999994,27000,18000,9000
00526,39470.25,27000,21600,5400
00527,69653.8,16200,16200,10800
00528,53613.25,18000,18000,10800
00529,47706.3,25200,19800,9000
00530,54352.75,21600,14400,9000
00531,62779.8,23400,19800,10800
00532,39270.8,27000,21600,5400
00533,57893.95,19800,18000,9000
00534,68653.09999999999,21600,19800,12600
00535,46746.85,19800,14400,10800
00536,36402.5,23400,18000,7200
00537,49278.5,19800,16200,7200
00538,64056.8,23400,19800,10800
00539,61806.4,25200,18000,10800
00540,40280.1,25200,18000,3600
00541,63789.1,21600,18000,10800
00542,70933.95,28800,27000,9000
00543,71486.75,23400,19800,12600
00544,40441.55,25200,19800,5400
00545,43825.54999999999,23400,16200,9000
00546,41004.2,27000,25200,5400
00547,40832.1,25200,19800,5400
00548,58800.2,25200,25200,7200
00549,38854.29999999999,21600,14400,7200
00550,38255.65,23400,14400,7200
00551,58529.1,23400,21600,9000
00552,53206.25,23400,18000,7200
00553,65823.55,25200,23400,10800
00554,58258.1,25200,21600,9000
00555,62567.25,25200,19800,9000
00556,63142.5,28800,23400,7200
00557,34384.95,21600,18000,5400
00558,27478,23400,18000,3600
00559,45313.8,28800,23400,3600
00560,44584.85,19800,16200,10800
00561,51836.4,19800,12600,10800
00562,54700.45,21600,19800,9000
00563,58369.5,21600,18000,9000
00564,78963.5,23400,18000,14400
00565,41593.29999999999,27000,19800,5400
00566,30655.75,21600,18000,3600
00567,48125.7,23400,19800,7200
00568,41122.79999999999,19800,19800,5400
00569,42839.15,25200,19800,7200
00570,25256.15,19800,18000,1800
00571,47130.85,23400,16200,7200
00572,40667.55,23400,19800,5400
00573,50350,21600,18000,5400
00574,47088,25200,18000,9000
00575,64614.55,25200,21600,10800
00576,44209.55,21600,18000,7200
00577,39981.35,25200,19800,3600
00578,36500.2,23400,19800,5400
00579,40880.6,23400,16200,7200
00580,52621.35,19800,19800,9000
00581,46002.25,25200,19800,7200
00582,52667.2,25200,21600,7200
00583,63027.2,21600,19800,9000
00584,36923.7,27000,19800,3600
00585,46796.2,21600,18000,7200
00586,57543.2,25200,21600,5400
00587,57077.85,25200,19800,9000
00588,41154.55,27000,25200,3600
00589,43978.45,25200,19800,7200
00590,33935.15,23400,12600,7200
00591,38760.9,25200,19800,5400
00592,27492.5,18000,12600,5400
00593,35292.3,25200,19800,3600
00594,58763.25,23400,23400,10800
00595,46614.85,21600,19800,7200
00596,38650.15,25200,16200,5400
00597,54292.65,27000,25200,7200
00598,38020.6,23400,18000,5400
00599,41059.55,25200,23400,3600
00600,40905.9,21600,14400,5400
00601,31545.1,23400,16200,3600
00602,56356.35,28800,23400,5400
00603,55697.9,27000,23400,9000
00604,45147.75,25200,23400,5400
00605,61838.7,21600,19800,12600
00606,32230.55,21600,14400,5400
00607,50724.5,25200,23400,7200
00608,46508.65,23400,23400,9000
00609,40581.6,25200,21600,5400
00610,40676.25,27000,19800,5400
00611,39514.7,23400,21600,5400
00612,46298.5,28800,23400,7200
00613,47321.85,19800,16200,10800
00614,49269.65,19800,18000,7200
00615,56181.85,28800,27000,7200
00616,39211.75,19800,18000,7200
00617,43315.65,18000,18000,7200
00618,34230.65,23400,18000,3600
00619,38058.25,25200,19800,5400
00620,38236,18000,14400,9000
00621,64542.2,23400,21600,12600
00622,57525.04999999999,30600,27000,7200
00623,55561.29999999999,28800,23400,9000
00624,51818,21600,14400,9000
00625,44256.5,25200,21600,3600
00626,48581.4,25200,21600,9000
00627,46865,25200,19800,7200
00628,39227.35,27000,18000,5400
00629,39563.15,23400,16200,7200
00630,38469.6,21600,16200,5400
00631,75402.5,21600,19800,10800
00632,46668.1,21600,19800,9000
00633,64520.54999999999,23400,18000,9000
00634,41431.2,25200,18000,5400
00635,44301.3,21600,19800,5400
00636,38599.45,23400,14400,7200
00637,43177.85,18000,16200,7200
00638,49647.5,23400,16200,9000
00639,65106.7,21600,21600,12600
00640,59567.1,23400,19800,9000
00641,64367.75,23400,19800,9000
